,FM_deeplocalize002_faulty
MM_deeplocalize002_change_label_mutated0_MP_100,0.0307 (reliable)
MM_deeplocalize002_change_label_mutated0_MP_25.0,0.1055 (reliable)
MM_deeplocalize002_change_label_mutated0_MP_31.25,0.0912 (reliable)
MM_deeplocalize002_change_label_mutated0_MP_34.38,0.0972 (reliable)
MM_deeplocalize002_change_label_mutated0_MP_37.5,0.0770 (reliable)
MM_deeplocalize002_change_label_mutated0_MP_40.62,0.0717 (reliable)
MM_deeplocalize002_change_label_mutated0_MP_43.75,0.0712 (reliable)
MM_deeplocalize002_change_label_mutated0_MP_50.0,0.0571 (reliable)
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.001,0.0201 (reliable)
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0055,0.0561 (reliable)
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0077,0.0623 (reliable)
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0083,0.0746 (reliable)
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0089,0.0765 (reliable)
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0095,0.1126 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_categorical_crossentropy,0.8369 (unreliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_categorical_hinge,0.2069 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_hinge,0.0166 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_huber_loss,0.0223 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0243 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_logcosh,0.0213 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_absolute_error,0.0167 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0149 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_squared_error,0.0227 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0237 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_poisson,0.0838 (reliable)
MM_deeplocalize002_change_loss_function_mutated0_MP_squared_hinge,0.0153 (reliable)
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adadelta,0.0146 (reliable)
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adagrad,0.0152 (reliable)
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adam,0.1691 (reliable)
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adamax,0.3138 (reliable)
MM_deeplocalize002_change_optimisation_function_mutated0_MP_nadam,0.1615 (reliable)
MM_deeplocalize002_change_optimisation_function_mutated0_MP_rmsprop,0.1346 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_constant_1,0.0150 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_constant_3,0.0150 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_constant_5,0.0189 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.0892 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.1056 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.1074 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.0907 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.0998 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.1051 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_normal_1,0.2510 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_normal_3,0.1184 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_normal_5,0.0977 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_uniform_1,0.2507 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_uniform_3,0.1059 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_uniform_5,0.1107 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_identity_1,0.0796 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_identity_3,0.1022 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_identity_5,0.0183 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1826 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.0752 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.0476 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1797 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.0733 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.0553 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_ones_1,0.0150 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_ones_3,0.0142 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_ones_5,0.0150 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0842 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_orthogonal_3,0.0850 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_orthogonal_5,0.0571 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_normal_1,0.2635 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_normal_3,0.2882 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_normal_5,0.0720 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_uniform_1,0.1536 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_uniform_3,0.1740 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_uniform_5,0.0362 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.2312 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2545 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.0580 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1752 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.0720 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.0571 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_zeros_1,0.0150 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_zeros_3,0.0150 (reliable)
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_zeros_5,0.0179 (reliable)
MM_deeplocalize002_delete_training_data_mutated0_MP_12.38,0.0970 (reliable)
MM_deeplocalize002_delete_training_data_mutated0_MP_15.48,0.0845 (reliable)
MM_deeplocalize002_delete_training_data_mutated0_MP_18.57,0.0791 (reliable)
MM_deeplocalize002_delete_training_data_mutated0_MP_24.75,0.0671 (reliable)
MM_deeplocalize002_delete_training_data_mutated0_MP_49.5,0.0488 (reliable)
MM_deeplocalize002_delete_training_data_mutated0_MP_99,0.0151 (reliable)
MM_deeplocalize002_disable_batching_mutated0_MP,0.0144 (reliable)
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_100,0.0336 (reliable)
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_25.0,0.0979 (reliable)
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_37.5,0.1040 (reliable)
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_43.75,0.0979 (reliable)
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_46.88,0.0973 (reliable)
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_50.0,0.0850 (reliable)
MM_deeplocalize002_remove_activation_function_mutated0_MP_1,0.1904 (reliable)
MM_deeplocalize002_remove_activation_function_mutated0_MP_3,0.1755 (reliable)
MM_deeplocalize002_remove_activation_function_mutated0_MP_5,0.0227 (unreliable)
MM_deeplocalize002_remove_bias_mutated0_MP_1,0.1105 (reliable)
MM_deeplocalize002_remove_bias_mutated0_MP_3,0.0906 (reliable)
MM_deeplocalize002_remove_bias_mutated0_MP_5,0.0985 (reliable)
MM_deeplocalize002_unbalance_train_data_mutated0_MP_100,0.0149 (reliable)
MM_deeplocalize002_unbalance_train_data_mutated0_MP_12.5,0.0667 (reliable)
MM_deeplocalize002_unbalance_train_data_mutated0_MP_25.0,0.0391 (reliable)
MM_deeplocalize002_unbalance_train_data_mutated0_MP_3.12,0.0956 (reliable)
MM_deeplocalize002_unbalance_train_data_mutated0_MP_50.0,0.0200 (reliable)
MM_deeplocalize002_unbalance_train_data_mutated0_MP_6.25,0.0765 (reliable)
