,FM_defect4ml054_faulty
MM_defect4ml054_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.4508 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.4434 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.3917 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.4177 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.4004 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.4637 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.4537 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_normal_1,0.1377 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_normal_2,0.3329 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_normal_6,0.3609 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_normal_7,0.4240 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1360 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_uniform_2,0.2534 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_uniform_6,0.4495 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_he_uniform_7,0.4521 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1556 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.3726 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.3925 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.4440 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1691 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.3542 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.3876 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.4663 (unreliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_ones_1,0.1163 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_ones_2,0.1892 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_ones_6,0.2126 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_ones_7,0.3614 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_orthogonal_1,0.2070 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_orthogonal_2,0.4159 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_orthogonal_6,0.3758 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_orthogonal_7,0.4703 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_normal_1,0.5097 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_normal_2,0.4423 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_normal_6,0.3729 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_normal_7,0.3938 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4210 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_uniform_2,0.4440 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_uniform_6,0.4652 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_random_uniform_7,0.3447 (unreliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.4212 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.4439 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.4635 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.3424 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1453 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.3321 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.2980 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.4861 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_zeros_1,0.2067 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_zeros_2,0.2067 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_zeros_6,0.2067 (reliable)
MM_defect4ml054_change_weights_initialisation_mutated0_MP_zeros_7,0.3955 (reliable)
MM_defect4ml054_delete_training_data_mutated0_MP_24.75,0.3888 (reliable)
MM_defect4ml054_delete_training_data_mutated0_MP_30.93,0.4738 (reliable)
MM_defect4ml054_delete_training_data_mutated0_MP_34.02,0.4968 (reliable)
MM_defect4ml054_delete_training_data_mutated0_MP_37.12,0.4247 (reliable)
MM_defect4ml054_delete_training_data_mutated0_MP_49.5,0.3508 (unreliable)
MM_defect4ml054_delete_training_data_mutated0_MP_99,0.2014 (reliable)
MM_defect4ml054_make_output_classes_overlap_mutated0_MP_100,0.2995 (reliable)
MM_defect4ml054_make_output_classes_overlap_mutated0_MP_50.0,0.3986 (reliable)
MM_defect4ml054_make_output_classes_overlap_mutated0_MP_56.25,0.3587 (reliable)
MM_defect4ml054_make_output_classes_overlap_mutated0_MP_59.38,0.3152 (reliable)
MM_defect4ml054_make_output_classes_overlap_mutated0_MP_62.5,0.2997 (reliable)
MM_defect4ml054_make_output_classes_overlap_mutated0_MP_75.0,0.2932 (reliable)
MM_defect4ml054_remove_activation_function_mutated0_MP_1,0.2998 (reliable)
MM_defect4ml054_remove_activation_function_mutated0_MP_2,0.3471 (reliable)
MM_defect4ml054_remove_activation_function_mutated0_MP_6,0.2944 (reliable)
MM_defect4ml054_remove_activation_function_mutated0_MP_7,0.2139 (reliable)
MM_defect4ml054_remove_bias_mutated0_MP_1,0.4285 (reliable)
MM_defect4ml054_remove_bias_mutated0_MP_2,0.4191 (reliable)
MM_defect4ml054_remove_bias_mutated0_MP_6,0.4249 (reliable)
MM_defect4ml054_remove_bias_mutated0_MP_7,0.4382 (reliable)
MM_defect4ml054_remove_validation_set_mutated0_MP,0.4522 (reliable)
MM_defect4ml054_unbalance_train_data_mutated0_MP_100,0.2130 (reliable)
MM_defect4ml054_unbalance_train_data_mutated0_MP_12.5,0.4326 (reliable)
MM_defect4ml054_unbalance_train_data_mutated0_MP_18.75,0.3834 (reliable)
MM_defect4ml054_unbalance_train_data_mutated0_MP_21.88,0.3780 (reliable)
MM_defect4ml054_unbalance_train_data_mutated0_MP_25.0,0.3395 (reliable)
MM_defect4ml054_unbalance_train_data_mutated0_MP_50.0,0.2467 (reliable)
