,FM_cleanml018_faulty
MM_cleanml018_change_activation_function_mutated0_MP_softmax_2,0.1055 (reliable)
MM_cleanml018_change_activation_function_mutated0_MP_softplus_1,0.3106 (reliable)
MM_cleanml018_change_activation_function_mutated0_MP_softplus_2,0.1789 (reliable)
MM_cleanml018_change_activation_function_mutated0_MP_softsign_1,0.3002 (reliable)
MM_cleanml018_change_activation_function_mutated0_MP_softsign_2,0.2048 (reliable)
MM_cleanml018_change_activation_function_mutated0_MP_tanh_1,0.2835 (reliable)
MM_cleanml018_change_activation_function_mutated0_MP_tanh_2,0.2024 (reliable)
MM_cleanml018_change_batch_size_mutated0_MP_100_100,0.3326 (reliable)
MM_cleanml018_change_batch_size_mutated0_MP_400_400,0.3717 (reliable)
MM_cleanml018_change_batch_size_mutated0_MP_50_50,0.3235 (reliable)
MM_cleanml018_change_batch_size_mutated0_MP_800_800,0.3770 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_1,0.1462 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_100,0.3540 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_150,0.3628 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_175,0.3257 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_188,0.3728 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_189,0.3444 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_190,0.3387 (unreliable)
MM_cleanml018_change_epochs_mutated0_MP_191,0.3788 (reliable)
MM_cleanml018_change_epochs_mutated0_MP_194,0.3954 (reliable)
MM_cleanml018_change_label_mutated0_MP_100,0.1055 (reliable)
MM_cleanml018_change_label_mutated0_MP_12.5,0.2984 (unreliable)
MM_cleanml018_change_label_mutated0_MP_25.0,0.2250 (reliable)
MM_cleanml018_change_label_mutated0_MP_3.12,0.3456 (unreliable)
MM_cleanml018_change_label_mutated0_MP_50.0,0.1625 (reliable)
MM_cleanml018_change_label_mutated0_MP_6.25,0.3433 (reliable)
MM_cleanml018_change_learning_rate_mutated0_MP_False_0.0001,0.3358 (reliable)
MM_cleanml018_change_learning_rate_mutated0_MP_False_0.00055,0.3477 (reliable)
MM_cleanml018_change_learning_rate_mutated0_MP_False_0.00078,0.3714 (reliable)
MM_cleanml018_change_learning_rate_mutated0_MP_False_0.00089,0.3228 (reliable)
MM_cleanml018_change_learning_rate_mutated0_MP_False_0.00092,0.3497 (reliable)
MM_cleanml018_change_learning_rate_mutated0_MP_False_0.00093,0.3372 (reliable)
MM_cleanml018_change_learning_rate_mutated0_MP_False_0.00094,0.3499 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_categorical_crossentropy,0.0694 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_categorical_hinge,0.3333 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_hinge,0.3487 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_huber_loss,0.3043 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1335 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_logcosh,0.3036 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_mean_absolute_error,0.3605 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0771 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_mean_squared_error,0.3211 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.3038 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_poisson,0.1556 (reliable)
MM_cleanml018_change_loss_function_mutated0_MP_squared_hinge,0.1084 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_adadelta,0.1434 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_adagrad,0.1923 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_adamax,0.3292 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_nadam,0.3178 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_rmsprop,0.3573 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_sgd,0.2886 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_constant_1,0.1388 (unreliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_constant_2,0.3191 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3088 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.3538 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.3227 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.3349 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_normal_1,0.3964 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_normal_2,0.3195 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_uniform_1,0.3318 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_uniform_2,0.3747 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_identity_1,0.3158 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_identity_2,0.2696 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.2974 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.3575 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.3585 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.3669 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_ones_1,0.0882 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_ones_2,0.1087 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_orthogonal_1,0.3505 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_orthogonal_2,0.3563 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_normal_1,0.3318 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_normal_2,0.3230 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3568 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_uniform_2,0.3098 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3491 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.3534 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.3160 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.3720 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_zeros_1,0.1390 (unreliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_zeros_2,0.3462 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_24.75,0.2810 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_37.12,0.3052 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_43.31,0.2549 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_46.41,0.2450 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_49.5,0.2508 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_90,0.1667 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_99,0.1387 (reliable)
MM_cleanml018_disable_batching_mutated0_MP,0.3050 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_100,0.1503 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_12.5,0.3425 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_25.0,0.3175 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_3.12,0.3571 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_37.5,0.2870 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_40.62,0.2717 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_43.75,0.2674 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_50.0,0.2642 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_6.25,0.3381 (reliable)
MM_cleanml018_remove_activation_function_mutated0_MP_1,0.2298 (reliable)
MM_cleanml018_remove_activation_function_mutated0_MP_2,0.1896 (reliable)
MM_cleanml018_remove_bias_mutated0_MP_1,0.3385 (reliable)
MM_cleanml018_remove_bias_mutated0_MP_2,0.3753 (unreliable)
MM_cleanml018_unbalance_train_data_mutated0_MP_100,0.3660 (reliable)
