,FM_deepfd026_faulty
MM_deepfd026_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0004 (reliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_orthogonal_3,0.4229 (unreliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_normal_1,0.2163 (unreliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_normal_3,0.0037 (reliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4230 (unreliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_uniform_3,0.0021 (reliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6231 (unreliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.0052 (reliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0025 (reliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.2110 (unreliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_zeros_1,0.6343 (unreliable)
MM_deepfd026_change_weights_initialisation_mutated0_MP_zeros_3,0.0021 (reliable)
MM_deepfd026_delete_training_data_mutated0_MP_24.75,0.0008 (reliable)
MM_deepfd026_delete_training_data_mutated0_MP_30.93,0.0025 (reliable)
MM_deepfd026_delete_training_data_mutated0_MP_34.02,0.0106 (reliable)
MM_deepfd026_delete_training_data_mutated0_MP_37.12,0.0046 (reliable)
MM_deepfd026_delete_training_data_mutated0_MP_49.5,0.0262 (reliable)
MM_deepfd026_delete_training_data_mutated0_MP_99,0.5283 (unreliable)
MM_deepfd026_disable_batching_mutated0_MP,0.1145 (reliable)
MM_deepfd026_make_output_classes_overlap_mutated0_MP_100,0.1112 (reliable)
MM_deepfd026_make_output_classes_overlap_mutated0_MP_12.5,0.0083 (reliable)
MM_deepfd026_make_output_classes_overlap_mutated0_MP_25.0,0.0173 (reliable)
MM_deepfd026_make_output_classes_overlap_mutated0_MP_3.12,0.0012 (reliable)
MM_deepfd026_make_output_classes_overlap_mutated0_MP_50.0,0.0466 (reliable)
MM_deepfd026_make_output_classes_overlap_mutated0_MP_6.25,0.0016 (reliable)
MM_deepfd026_remove_activation_function_mutated0_MP_2,0.0008 (reliable)
MM_deepfd026_remove_activation_function_mutated0_MP_3,0.0774 (reliable)
MM_deepfd026_remove_bias_mutated0_MP_1,0.1830 (reliable)
MM_deepfd026_remove_bias_mutated0_MP_3,0.1450 (reliable)
MM_deepfd026_unbalance_train_data_mutated0_MP_100,0.6343 (unreliable)
MM_deepfd026_unbalance_train_data_mutated0_MP_50.0,0.2904 (unreliable)
MM_deepfd026_unbalance_train_data_mutated0_MP_53.12,0.0572 (reliable)
MM_deepfd026_unbalance_train_data_mutated0_MP_56.25,0.1178 (reliable)
MM_deepfd026_unbalance_train_data_mutated0_MP_62.5,0.1238 (reliable)
MM_deepfd026_unbalance_train_data_mutated0_MP_75.0,0.6349 (unreliable)
