,FM_cleanml011_faulty
MM_cleanml011_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0693 (reliable)
MM_cleanml011_change_weights_initialisation_mutated0_MP_zeros_1,0.0290 (unreliable)
MM_cleanml011_change_weights_initialisation_mutated0_MP_zeros_2,0.0585 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_24.75,0.1268 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_37.12,0.1090 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_43.31,0.1011 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_46.41,0.1164 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_49.5,0.1169 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_74.25,0.1231 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_80.44,0.1623 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_83.53,0.1202 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_86.62,0.0899 (reliable)
MM_cleanml011_delete_training_data_mutated0_MP_99,0.0590 (reliable)
MM_cleanml011_disable_batching_mutated0_MP,0.1607 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_100,0.0160 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_12.5,0.0424 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_15.62,0.0578 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_18.75,0.0764 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_25.0,0.0362 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_3.12,0.0413 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_50.0,0.0301 (reliable)
MM_cleanml011_make_output_classes_overlap_mutated0_MP_6.25,0.0531 (reliable)
MM_cleanml011_remove_activation_function_mutated0_MP_1,0.1858 (reliable)
MM_cleanml011_remove_activation_function_mutated0_MP_2,0.1096 (reliable)
MM_cleanml011_remove_bias_mutated0_MP_1,0.0538 (reliable)
MM_cleanml011_remove_bias_mutated0_MP_2,0.0591 (reliable)
MM_cleanml011_unbalance_train_data_mutated0_MP_100,0.0573 (reliable)
