,FM_deeplocalize028_faulty
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.4375 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.2676 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_ones_1,0.2115 (reliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_ones_4,0.2008 (reliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_orthogonal_1,0.3111 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_orthogonal_4,0.3624 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_random_normal_1,0.3125 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_random_normal_4,0.2333 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3288 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_random_uniform_4,0.4196 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.2667 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.2800 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.4518 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.2434 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_zeros_1,0.2008 (reliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_zeros_4,0.2449 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_24.75,0.2532 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_37.12,0.3377 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_43.31,0.3014 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_46.41,0.2875 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_49.5,0.2848 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_55.69,0.3590 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_58.78,0.3797 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_61.88,0.3765 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_74.25,0.2602 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_99,0.2387 (reliable)
MM_deeplocalize028_disable_batching_mutated0_MP,0.2247 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_100,0.1479 (reliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_25.0,0.3787 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_37.5,0.4550 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_40.62,0.3165 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_43.75,0.2427 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_50.0,0.3460 (unreliable)
MM_deeplocalize028_remove_activation_function_mutated0_MP_2,0.3274 (unreliable)
MM_deeplocalize028_remove_activation_function_mutated0_MP_5,0.3174 (unreliable)
MM_deeplocalize028_remove_bias_mutated0_MP_1,0.3475 (unreliable)
MM_deeplocalize028_remove_bias_mutated0_MP_4,0.2786 (unreliable)
MM_deeplocalize028_remove_validation_set_mutated0_MP,0.2041 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_100,0.2008 (reliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_25.0,0.3052 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_28.12,0.1974 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_31.25,0.2875 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_37.5,0.2581 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_50.0,0.3169 (unreliable)
