,FM_cleanml001_faulty
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00044,0.2567 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00049,0.2685 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00051,0.2629 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00052,0.2506 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00055,0.2483 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00067,0.1831 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00072,0.1796 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00075,0.1748 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00076,0.1509 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00077,0.1845 (reliable)
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00078,0.1637 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_binary_crossentropy,0.1230 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_categorical_crossentropy,0.0631 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_categorical_hinge,0.1477 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_hinge,0.1492 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_huber_loss,0.1218 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0322 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_logcosh,0.1368 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_mean_absolute_error,0.1430 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0650 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_mean_squared_error,0.1280 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0977 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_poisson,0.1343 (reliable)
MM_cleanml012_change_loss_function_mutated0_MP_squared_hinge,0.1018 (reliable)
MM_cleanml012_change_optimisation_function_mutated0_MP_adadelta,0.0604 (unreliable)
MM_cleanml012_change_optimisation_function_mutated0_MP_adagrad,0.0749 (reliable)
MM_cleanml012_change_optimisation_function_mutated0_MP_adamax,0.2636 (reliable)
MM_cleanml012_change_optimisation_function_mutated0_MP_nadam,0.1113 (reliable)
MM_cleanml012_change_optimisation_function_mutated0_MP_rmsprop,0.1430 (reliable)
MM_cleanml012_change_optimisation_function_mutated0_MP_sgd,0.0765 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_constant_1,0.0562 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_constant_2,0.1331 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.0932 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.1407 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.1030 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.1034 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_normal_1,0.1560 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_normal_2,0.0961 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1550 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_uniform_2,0.1291 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_identity_1,0.1886 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_identity_2,0.1241 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1751 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.1239 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1783 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.1173 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_ones_1,0.0440 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_ones_2,0.1511 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1004 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_orthogonal_2,0.1473 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_normal_1,0.1290 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_normal_2,0.1245 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_uniform_1,0.1622 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_uniform_2,0.1291 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1119 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.1166 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1412 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.1392 (reliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_zeros_1,0.0490 (unreliable)
MM_cleanml012_change_weights_initialisation_mutated0_MP_zeros_2,0.1495 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_12.38,0.1687 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_18.57,0.1891 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_21.66,0.1805 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_24.75,0.2575 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_49.5,0.2478 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_52.59,0.1983 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_55.69,0.1826 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_61.88,0.2492 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_74.25,0.1345 (reliable)
MM_cleanml012_delete_training_data_mutated0_MP_99,0.0693 (reliable)
MM_cleanml012_disable_batching_mutated0_MP,0.1485 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_100,0.0332 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_12.5,0.1866 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_25.0,0.1770 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_28.12,0.1627 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_3.12,0.1311 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_31.25,0.1460 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_37.5,0.1300 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_50.0,0.0912 (reliable)
MM_cleanml012_make_output_classes_overlap_mutated0_MP_6.25,0.1487 (reliable)
MM_cleanml012_remove_activation_function_mutated0_MP_1,0.0837 (reliable)
MM_cleanml012_remove_activation_function_mutated0_MP_2,0.2598 (reliable)
MM_cleanml012_remove_bias_mutated0_MP_1,0.2169 (reliable)
MM_cleanml012_remove_bias_mutated0_MP_2,0.1329 (reliable)
MM_cleanml012_unbalance_train_data_mutated0_MP_100,0.0960 (reliable)
