,FM_cleanml017_faulty
MM_cleanml017_delete_training_data_mutated0_MP_24.75,0.3274 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_3.1,0.3094 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_37.12,0.3040 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_43.31,0.3064 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_46.41,0.3008 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_49.5,0.3268 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_6.19,0.2778 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_9.29,0.3207 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_99,0.2189 (reliable)
MM_cleanml017_disable_batching_mutated0_MP,0.2335 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_100,0.0959 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_12.5,0.3180 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_25.0,0.3186 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_3.12,0.2900 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_50.0,0.2414 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_6.25,0.3177 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_9.38,0.3252 (reliable)
MM_cleanml017_remove_activation_function_mutated0_MP_1,0.2047 (reliable)
MM_cleanml017_remove_activation_function_mutated0_MP_2,0.2259 (reliable)
MM_cleanml017_remove_bias_mutated0_MP_1,0.3025 (reliable)
MM_cleanml017_remove_bias_mutated0_MP_2,0.2937 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_100,0.1528 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_12.5,0.2828 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_18.75,0.2729 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_21.88,0.2680 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_25.0,0.2722 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_37.5,0.2460 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_43.75,0.2325 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_46.88,0.2315 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_50.0,0.2293 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_62.5,0.1920 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_68.75,0.1906 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_71.88,0.1890 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_75.0,0.1816 (reliable)
