,FM_cleanml015_faulty
MM_cleanml015_change_weights_initialisation_mutated0_MP_he_uniform_2,0.4633 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_identity_1,0.4054 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_identity_2,0.4540 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.4612 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.4010 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.4624 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.4475 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_ones_1,0.1993 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_ones_2,0.3053 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_orthogonal_1,0.4024 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_orthogonal_2,0.4119 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_normal_1,0.4676 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_normal_2,0.4557 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4424 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_uniform_2,0.4533 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.4320 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.4448 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.4518 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.4893 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_zeros_1,0.1422 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_zeros_2,0.4351 (unreliable)
MM_cleanml015_delete_training_data_mutated0_MP_24.75,0.3914 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_37.12,0.3620 (unreliable)
MM_cleanml015_delete_training_data_mutated0_MP_43.31,0.3714 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_46.41,0.3525 (unreliable)
MM_cleanml015_delete_training_data_mutated0_MP_49.5,0.2916 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_52.59,0.3158 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_55.69,0.2859 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_61.88,0.2825 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_74.25,0.2633 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_99,0.1466 (reliable)
MM_cleanml015_disable_batching_mutated0_MP,0.2817 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_100,0.0507 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_12.5,0.3780 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_25.0,0.3211 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_3.12,0.4299 (unreliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_50.0,0.1711 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_6.25,0.3949 (unreliable)
MM_cleanml015_remove_activation_function_mutated0_MP_1,0.2008 (reliable)
MM_cleanml015_remove_activation_function_mutated0_MP_2,0.2548 (reliable)
MM_cleanml015_remove_bias_mutated0_MP_1,0.4400 (unreliable)
MM_cleanml015_remove_bias_mutated0_MP_2,0.4609 (unreliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_100,0.1430 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_25.0,0.3607 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_37.5,0.3155 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_43.75,0.3070 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_46.88,0.2659 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_50.0,0.2960 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_75.0,0.1921 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_81.25,0.1730 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_84.38,0.1722 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_87.5,0.1626 (reliable)
