,FM_cleanml004_faulty
MM_cleanml004_change_epochs_mutated0_MP_28,0.3810 (reliable)
MM_cleanml004_change_epochs_mutated0_MP_29,0.3959 (reliable)
MM_cleanml004_change_epochs_mutated0_MP_32,0.4035 (reliable)
MM_cleanml004_change_epochs_mutated0_MP_38,0.4000 (reliable)
MM_cleanml004_change_epochs_mutated0_MP_50,0.5012 (reliable)
MM_cleanml004_change_label_mutated0_MP_100,0.0857 (reliable)
MM_cleanml004_change_label_mutated0_MP_12.5,0.2411 (reliable)
MM_cleanml004_change_label_mutated0_MP_25.0,0.1154 (reliable)
MM_cleanml004_change_label_mutated0_MP_3.12,0.5529 (reliable)
MM_cleanml004_change_label_mutated0_MP_50.0,0.0697 (reliable)
MM_cleanml004_change_label_mutated0_MP_6.25,0.3341 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.0001,0.3760 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00011,0.3801 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00012,0.3819 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00013,0.3862 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00015,0.4124 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00021,0.4604 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00033,0.6069 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00055,0.5964 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00078,0.5847 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00081,0.5342 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00082,0.5787 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00084,0.5299 (reliable)
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00089,0.4981 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_binary_crossentropy,0.4810 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_categorical_crossentropy,0.1567 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_categorical_hinge,0.3204 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_hinge,0.3296 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_huber_loss,0.6471 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0533 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_logcosh,0.5431 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_mean_absolute_error,0.3215 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1995 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_mean_squared_error,0.3980 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.4881 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_poisson,0.5791 (reliable)
MM_cleanml004_change_loss_function_mutated0_MP_squared_hinge,0.2851 (reliable)
MM_cleanml004_change_optimisation_function_mutated0_MP_adadelta,0.2468 (reliable)
MM_cleanml004_change_optimisation_function_mutated0_MP_adagrad,0.3362 (reliable)
MM_cleanml004_change_optimisation_function_mutated0_MP_adamax,0.5259 (reliable)
MM_cleanml004_change_optimisation_function_mutated0_MP_nadam,0.4000 (reliable)
MM_cleanml004_change_optimisation_function_mutated0_MP_rmsprop,0.4775 (reliable)
MM_cleanml004_change_optimisation_function_mutated0_MP_sgd,0.3320 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_constant_1,0.1567 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_constant_2,0.5470 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5439 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.4519 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5265 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.5613 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_he_normal_1,0.5369 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_he_normal_2,0.4939 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5496 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_he_uniform_2,0.4359 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_identity_1,0.4497 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_identity_2,0.5152 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5074 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.5419 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5514 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.5720 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_ones_1,0.3049 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_ones_2,0.3594 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5477 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_orthogonal_2,0.5623 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_random_normal_1,0.4008 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_random_normal_2,0.4910 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4980 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_random_uniform_2,0.5109 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5665 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.5072 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.5268 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.5424 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_zeros_1,0.1567 (reliable)
MM_cleanml004_change_weights_initialisation_mutated0_MP_zeros_2,0.5833 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_12.38,0.5032 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_18.57,0.4778 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_21.66,0.4969 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_24.75,0.4264 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_27.84,0.4494 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_30.93,0.4195 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_37.12,0.3750 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_49.5,0.3794 (reliable)
MM_cleanml004_delete_training_data_mutated0_MP_99,0.1947 (reliable)
MM_cleanml004_disable_batching_mutated0_MP,0.3953 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_100,0.0632 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_12.5,0.3504 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_18.75,0.2827 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_21.88,0.2598 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_25.0,0.2107 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_3.12,0.3767 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_50.0,0.1119 (reliable)
MM_cleanml004_make_output_classes_overlap_mutated0_MP_6.25,0.4130 (reliable)
MM_cleanml004_remove_activation_function_mutated0_MP_1,0.3064 (reliable)
MM_cleanml004_remove_activation_function_mutated0_MP_2,0.1953 (reliable)
MM_cleanml004_remove_bias_mutated0_MP_1,0.5375 (reliable)
MM_cleanml004_remove_bias_mutated0_MP_2,0.5378 (reliable)
MM_cleanml004_unbalance_train_data_mutated0_MP_100,0.2005 (reliable)
MM_cleanml004_unbalance_train_data_mutated0_MP_12.5,0.5814 (reliable)
MM_cleanml004_unbalance_train_data_mutated0_MP_15.62,0.5455 (reliable)
MM_cleanml004_unbalance_train_data_mutated0_MP_18.75,0.5358 (reliable)
MM_cleanml004_unbalance_train_data_mutated0_MP_21.88,0.5340 (reliable)
MM_cleanml004_unbalance_train_data_mutated0_MP_25.0,0.4513 (reliable)
MM_cleanml004_unbalance_train_data_mutated0_MP_50.0,0.3239 (reliable)
