,FM_cleanml005_faulty
MM_cleanml005_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.6220 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_poisson,0.6198 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_squared_hinge,0.4392 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_adadelta,0.2517 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_adagrad,0.4052 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_adamax,0.6050 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_nadam,0.5323 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_rmsprop,0.5586 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_sgd,0.4352 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_constant_1,0.2231 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_constant_2,0.5525 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.4127 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.3484 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5240 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.5135 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_normal_1,0.5236 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_normal_2,0.4286 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_uniform_1,0.4776 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_uniform_2,0.3821 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_identity_1,0.5833 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_identity_2,0.5426 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5596 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.6114 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.4979 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.4957 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_ones_1,0.4359 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_ones_2,0.4184 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5630 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_orthogonal_2,0.5000 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_normal_1,0.4574 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_normal_2,0.5033 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4418 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_uniform_2,0.5688 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.4164 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.3986 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6094 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.4074 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_zeros_1,0.2231 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_zeros_2,0.5376 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_24.75,0.4294 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_37.12,0.4168 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_43.31,0.5216 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_46.41,0.3825 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_49.5,0.3477 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_52.59,0.3491 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_55.69,0.4373 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_61.88,0.4077 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_74.25,0.3868 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_99,0.1839 (reliable)
MM_cleanml005_disable_batching_mutated0_MP,0.4411 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_100,0.0164 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_12.5,0.2929 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_25.0,0.1721 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_28.12,0.1171 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_3.12,0.4209 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_31.25,0.1074 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_37.5,0.0869 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_50.0,0.0620 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_6.25,0.3724 (reliable)
MM_cleanml005_remove_activation_function_mutated0_MP_1,0.3918 (reliable)
MM_cleanml005_remove_activation_function_mutated0_MP_2,0.4123 (reliable)
MM_cleanml005_remove_bias_mutated0_MP_1,0.4746 (reliable)
MM_cleanml005_remove_bias_mutated0_MP_2,0.5521 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_100,0.2985 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_12.5,0.7372 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_15.62,0.7583 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_18.75,0.7038 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_25.0,0.6987 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_50.0,0.4482 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_6.25,0.6273 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_9.38,0.7004 (reliable)
