,FM_cleanml016_faulty
MM_cleanml016_change_activation_function_mutated0_MP_sigmoid_2,0.5975 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_softmax_1,0.5314 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_softmax_2,0.2740 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_softplus_1,0.5804 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_softplus_2,0.3345 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_softsign_1,0.4499 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_softsign_2,0.4824 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_tanh_1,0.4409 (reliable)
MM_cleanml016_change_activation_function_mutated0_MP_tanh_2,0.5196 (reliable)
MM_cleanml016_change_batch_size_mutated0_MP_100_100,0.5577 (reliable)
MM_cleanml016_change_batch_size_mutated0_MP_400_400,0.6655 (reliable)
MM_cleanml016_change_batch_size_mutated0_MP_50_50,0.4753 (reliable)
MM_cleanml016_change_batch_size_mutated0_MP_800_800,0.6389 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_1,0.3258 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_100,0.6290 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_150,0.6383 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_175,0.6226 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_188,0.5987 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_194,0.5826 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_197,0.5976 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_198,0.5598 (reliable)
MM_cleanml016_change_epochs_mutated0_MP_199,0.6283 (reliable)
MM_cleanml016_change_label_mutated0_MP_100,0.0646 (reliable)
MM_cleanml016_change_label_mutated0_MP_12.5,0.3212 (reliable)
MM_cleanml016_change_label_mutated0_MP_25.0,0.1961 (reliable)
MM_cleanml016_change_label_mutated0_MP_3.12,0.5304 (reliable)
MM_cleanml016_change_label_mutated0_MP_50.0,0.0848 (reliable)
MM_cleanml016_change_label_mutated0_MP_6.25,0.4463 (reliable)
MM_cleanml016_change_learning_rate_mutated0_MP_False_0.0001,0.4815 (reliable)
MM_cleanml016_change_learning_rate_mutated0_MP_False_0.00055,0.6456 (reliable)
MM_cleanml016_change_learning_rate_mutated0_MP_False_0.00078,0.6268 (reliable)
MM_cleanml016_change_learning_rate_mutated0_MP_False_0.00089,0.5943 (reliable)
MM_cleanml016_change_learning_rate_mutated0_MP_False_0.00094,0.6064 (reliable)
MM_cleanml016_change_learning_rate_mutated0_MP_False_0.00097,0.5800 (reliable)
MM_cleanml016_change_learning_rate_mutated0_MP_False_0.00098,0.5728 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_binary_crossentropy,0.6190 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_categorical_crossentropy,0.0646 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_categorical_hinge,0.4130 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_hinge,0.4153 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_huber_loss,0.5577 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.2761 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_logcosh,0.5786 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_mean_absolute_error,0.4181 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0650 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_mean_squared_error,0.5695 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.4068 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_poisson,0.5332 (reliable)
MM_cleanml016_change_loss_function_mutated0_MP_squared_hinge,0.1487 (reliable)
MM_cleanml016_change_optimisation_function_mutated0_MP_adadelta,0.2839 (reliable)
MM_cleanml016_change_optimisation_function_mutated0_MP_adagrad,0.3608 (reliable)
MM_cleanml016_change_optimisation_function_mutated0_MP_adamax,0.6078 (reliable)
MM_cleanml016_change_optimisation_function_mutated0_MP_nadam,0.5818 (reliable)
MM_cleanml016_change_optimisation_function_mutated0_MP_rmsprop,0.5746 (reliable)
MM_cleanml016_change_optimisation_function_mutated0_MP_sgd,0.4610 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_constant_1,0.2740 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_constant_2,0.6304 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5839 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.5678 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5969 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.5973 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_he_normal_1,0.5645 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_he_normal_2,0.6083 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5791 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_he_uniform_2,0.5724 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_identity_1,0.5842 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_identity_2,0.6309 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5772 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.6122 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5749 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.5546 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_ones_1,0.3232 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_ones_2,0.4005 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5702 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_orthogonal_2,0.5839 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_random_normal_1,0.5425 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_random_normal_2,0.5930 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5596 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_random_uniform_2,0.5604 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5692 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.5987 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6054 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.5956 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_zeros_1,0.2740 (reliable)
MM_cleanml016_change_weights_initialisation_mutated0_MP_zeros_2,0.6148 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_12.38,0.5690 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_18.57,0.5571 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_21.66,0.5129 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_24.75,0.5125 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_49.5,0.4169 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_6.19,0.5644 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_9.29,0.5666 (reliable)
MM_cleanml016_delete_training_data_mutated0_MP_99,0.1921 (reliable)
MM_cleanml016_disable_batching_mutated0_MP,0.4682 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_100,0.0692 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_12.5,0.5350 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_15.62,0.4800 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_18.75,0.4625 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_25.0,0.3860 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_3.12,0.5817 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_50.0,0.2071 (reliable)
MM_cleanml016_make_output_classes_overlap_mutated0_MP_6.25,0.5532 (reliable)
MM_cleanml016_remove_activation_function_mutated0_MP_1,0.3424 (reliable)
MM_cleanml016_remove_activation_function_mutated0_MP_2,0.2997 (reliable)
MM_cleanml016_remove_bias_mutated0_MP_1,0.5770 (reliable)
MM_cleanml016_remove_bias_mutated0_MP_2,0.5773 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_100,0.2761 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_25.0,0.5577 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_37.5,0.5130 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_43.75,0.4866 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_46.88,0.4957 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_50.0,0.4561 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_75.0,0.3550 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_87.5,0.3083 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_93.75,0.2905 (reliable)
MM_cleanml016_unbalance_train_data_mutated0_MP_96.88,0.2854 (reliable)
