,FM_cleanml015_faulty
MM_cleanml015_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5725 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_he_uniform_2,0.6437 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_identity_1,0.5832 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_identity_2,0.6271 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.6265 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.5742 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6030 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.6183 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_ones_1,0.2470 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_ones_2,0.3969 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5871 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_orthogonal_2,0.6008 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_normal_1,0.6234 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_normal_2,0.6004 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5975 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_random_uniform_2,0.6423 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5748 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.6386 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6206 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.6638 (unreliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_zeros_1,0.1782 (reliable)
MM_cleanml015_change_weights_initialisation_mutated0_MP_zeros_2,0.6239 (unreliable)
MM_cleanml015_delete_training_data_mutated0_MP_24.75,0.4857 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_37.12,0.4357 (unreliable)
MM_cleanml015_delete_training_data_mutated0_MP_43.31,0.4548 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_46.41,0.4258 (unreliable)
MM_cleanml015_delete_training_data_mutated0_MP_49.5,0.3636 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_52.59,0.3760 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_55.69,0.3398 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_61.88,0.3331 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_74.25,0.3049 (reliable)
MM_cleanml015_delete_training_data_mutated0_MP_99,0.1573 (reliable)
MM_cleanml015_disable_batching_mutated0_MP,0.3954 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_100,0.0526 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_12.5,0.4706 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_25.0,0.3726 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_3.12,0.5809 (unreliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_50.0,0.1923 (reliable)
MM_cleanml015_make_output_classes_overlap_mutated0_MP_6.25,0.5172 (unreliable)
MM_cleanml015_remove_activation_function_mutated0_MP_1,0.2590 (reliable)
MM_cleanml015_remove_activation_function_mutated0_MP_2,0.2970 (reliable)
MM_cleanml015_remove_bias_mutated0_MP_1,0.5879 (unreliable)
MM_cleanml015_remove_bias_mutated0_MP_2,0.6247 (unreliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_100,0.1796 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_25.0,0.5176 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_37.5,0.4265 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_43.75,0.4130 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_46.88,0.3698 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_50.0,0.4098 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_75.0,0.2536 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_81.25,0.2250 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_84.38,0.2200 (reliable)
MM_cleanml015_unbalance_train_data_mutated0_MP_87.5,0.2067 (reliable)
