,FM_cleanml019_faulty
MM_cleanml019_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.4092 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_logcosh,0.5232 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_absolute_error,0.5387 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.3523 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_squared_error,0.5298 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5171 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_poisson,0.5075 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_squared_hinge,0.5160 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_adadelta,0.4374 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_adagrad,0.5708 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_adamax,0.5409 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_nadam,0.5168 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_rmsprop,0.5194 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_sgd,0.5740 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_constant_1,0.4499 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5378 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5320 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_he_normal_1,0.5205 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5481 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_identity_1,0.4915 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5194 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5285 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_ones_1,0.4258 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5280 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_random_normal_1,0.5217 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5253 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5346 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.5359 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_zeros_1,0.4268 (unreliable)
MM_cleanml019_delete_training_data_mutated0_MP_12.38,0.5185 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_15.48,0.5566 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_18.57,0.5427 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_24.75,0.5329 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_49.5,0.5269 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_99,0.4535 (reliable)
MM_cleanml019_disable_batching_mutated0_MP,0.5681 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_100,0.4188 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_12.5,0.5246 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_25.0,0.5175 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_3.12,0.5291 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_50.0,0.5028 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_6.25,0.5425 (reliable)
MM_cleanml019_remove_activation_function_mutated0_MP_1,0.5439 (reliable)
MM_cleanml019_remove_activation_function_mutated0_MP_2,0.5379 (reliable)
MM_cleanml019_remove_bias_mutated0_MP_1,0.5312 (reliable)
MM_cleanml019_remove_bias_mutated0_MP_2,0.5386 (reliable)
MM_cleanml019_unbalance_train_data_mutated0_MP_100,0.5291 (reliable)
